INFO 2025-05-26 19:32:47,184 autoreload Watching for file changes with StatReloader
INFO 2025-05-26 20:03:19,759 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:03:21,084 basehttp "GET /admin/core/specialization/15/change/ HTTP/1.1" 200 15956
INFO 2025-05-26 20:03:21,103 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:03:24,687 basehttp "GET /admin/ HTTP/1.1" 200 18508
INFO 2025-05-26 20:03:28,821 basehttp "GET /admin/core/service/ HTTP/1.1" 200 18978
INFO 2025-05-26 20:03:28,839 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:03:30,601 basehttp "GET /admin/ HTTP/1.1" 200 18508
INFO 2025-05-26 20:03:32,835 basehttp "GET /admin/core/doctor/ HTTP/1.1" 200 15906
INFO 2025-05-26 20:03:32,854 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:03:33,911 basehttp "GET /admin/core/doctor/1/change/ HTTP/1.1" 200 27843
INFO 2025-05-26 20:03:33,931 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:04:02,090 basehttp "GET /doctors/1/ HTTP/1.1" 200 6961
INFO 2025-05-26 20:04:06,579 basehttp "GET /doctors/1/ HTTP/1.1" 200 6961
INFO 2025-05-26 20:04:07,256 basehttp "GET /doctors/1/ HTTP/1.1" 200 6961
INFO 2025-05-26 20:04:10,613 basehttp "POST /admin/core/doctor/1/change/ HTTP/1.1" 302 0
INFO 2025-05-26 20:04:10,628 basehttp "GET /admin/core/doctor/ HTTP/1.1" 200 16144
INFO 2025-05-26 20:04:10,646 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:04:13,995 basehttp "GET /doctors/1/ HTTP/1.1" 200 6972
INFO 2025-05-26 20:04:15,029 basehttp "GET /doctors/1/ HTTP/1.1" 200 6972
INFO 2025-05-26 20:04:18,549 basehttp "GET /doctors/ HTTP/1.1" 200 4497
INFO 2025-05-26 20:04:19,583 basehttp "GET /doctors/1/ HTTP/1.1" 200 6972
INFO 2025-05-26 20:04:22,849 basehttp "GET /admin/core/doctor/1/change/ HTTP/1.1" 200 27843
INFO 2025-05-26 20:04:22,866 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:04:45,556 basehttp "POST /admin/core/doctor/1/change/ HTTP/1.1" 302 0
INFO 2025-05-26 20:04:45,565 basehttp "GET /admin/core/doctor/ HTTP/1.1" 200 16144
INFO 2025-05-26 20:04:45,576 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:04:48,645 basehttp "GET /doctors/1/ HTTP/1.1" 200 7238
INFO 2025-05-26 20:04:48,661 basehttp "GET /media/doctors/doctor1_2K4NaIP.jpeg HTTP/1.1" 200 5680
INFO 2025-05-26 20:04:52,336 basehttp "GET /services/ HTTP/1.1" 200 14538
INFO 2025-05-26 20:04:53,401 basehttp "GET /doctors/ HTTP/1.1" 200 4635
INFO 2025-05-26 20:04:53,420 basehttp "GET /media/doctors/doctor1_2K4NaIP.jpeg HTTP/1.1" 304 0
INFO 2025-05-26 20:05:03,836 basehttp "GET /admin/core/doctor/1/change/ HTTP/1.1" 200 28120
INFO 2025-05-26 20:05:03,853 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:05:15,751 basehttp "POST /admin/core/doctor/1/change/ HTTP/1.1" 200 28403
INFO 2025-05-26 20:05:15,768 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:05:42,046 basehttp "POST /admin/core/doctor/1/change/ HTTP/1.1" 302 0
INFO 2025-05-26 20:05:42,063 basehttp "GET /admin/core/doctor/ HTTP/1.1" 200 16144
INFO 2025-05-26 20:05:42,082 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:05:43,569 basehttp "GET /admin/core/doctor/1/change/ HTTP/1.1" 200 27843
INFO 2025-05-26 20:05:43,588 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:05:48,612 basehttp "GET /doctors/ HTTP/1.1" 200 4497
INFO 2025-05-26 20:06:04,264 basehttp "GET /admin/core/ HTTP/1.1" 200 13225
INFO 2025-05-26 20:06:05,955 basehttp "GET /admin/core/doctor/ HTTP/1.1" 200 15906
INFO 2025-05-26 20:06:05,975 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:06:07,534 basehttp "GET /admin/core/doctor/add/ HTTP/1.1" 200 27388
INFO 2025-05-26 20:06:07,553 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:07:40,192 basehttp "GET /admin/core/cabinet/13/change/?_to_field=id HTTP/1.1" 200 15727
INFO 2025-05-26 20:07:40,211 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:07:45,258 basehttp "POST /admin/core/cabinet/13/change/?_to_field=id HTTP/1.1" 302 0
INFO 2025-05-26 20:07:45,273 basehttp "GET /admin/core/cabinet/ HTTP/1.1" 200 17063
INFO 2025-05-26 20:07:45,289 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:07:50,207 basehttp "GET /admin/core/cabinet/13/change/?_to_field=id HTTP/1.1" 200 15727
INFO 2025-05-26 20:07:51,470 basehttp "GET /admin/core/doctor/add/ HTTP/1.1" 200 27388
INFO 2025-05-26 20:07:56,542 basehttp "GET /admin/core/cabinet/16/change/?_to_field=id HTTP/1.1" 200 15733
INFO 2025-05-26 20:07:56,560 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:08:02,162 basehttp "GET /admin/core/cabinet/ HTTP/1.1" 200 16849
INFO 2025-05-26 20:08:02,181 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-26 20:08:04,511 basehttp "GET /admin/core/ HTTP/1.1" 200 13225
INFO 2025-05-26 20:08:05,677 basehttp "GET /admin/ HTTP/1.1" 200 18635
INFO 2025-05-26 20:08:07,269 basehttp "GET /admin/core/ HTTP/1.1" 200 13225
INFO 2025-05-26 20:08:09,325 basehttp "GET /admin/core/doctor/ HTTP/1.1" 200 15906
